Frame,L5S1 Lateral Bending,L5S1 Axial Bending,L5S1 Flexion/Extension,L4L3 Lateral Bending,L4L3 Axial Rotation,L4L3 Flexion/Extension,L1T12 Lateral Bending,L1T12 Axial Rotation,L1T12 Flexion/Extension,T9T8 Lateral Bending,T9T8 Axial Rotation,T9T8 Flexion/Extension,T1C7 Lateral Bending,T1C7 Axial Rotation,T1C7 Flexion/Extension,C1 Head Lateral Bending,C1 Head Axial Rotation,C1 Head Flexion/Extension,Right T4 Shoulder Abduction/Adduction,Right T4 Shoulder Internal/External Rotation,Right T4 Shoulder Flexion/Extension,Right Shoulder Abduction/Adduction,Right Shoulder Internal/External Rotation,Right Shoulder Flexion/Extension,Right Elbow Ulnar Deviation/Radial Deviation,Right Elbow Pronation/Supination,Right Elbow Flexion/Extension,Right Wrist Ulnar Deviation/Radial Deviation,Right Wrist Pronation/Supination,Right Wrist Flexion/Extension,Left T4 Shoulder Abduction/Adduction,Left T4 Shoulder Internal/External Rotation,Left T4 Shoulder Flexion/Extension,Left Shoulder Abduction/Adduction,Left Shoulder Internal/External Rotation,Left Shoulder Flexion/Extension,Left Elbow Ulnar Deviation/Radial Deviation,Left Elbow Pronation/Supination,Left Elbow Flexion/Extension,Left Wrist Ulnar Deviation/Radial Deviation,Left Wrist Pronation/Supination,Left Wrist Flexion/Extension,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension
536,4.20366772,0.548150526,-15.37058927,1.878744009,0.193102813,-12.66097605,1.878763854,0.192912038,-6.840544357,1.383000017,0.307872098,0.707825032,-6.014347957,-3.462587477,38.72413277,-11.07441959,-6.074556144,36.27931943,-1.104310447,3.419601311,-33.71552746,13.76699898,5.655077913,10.65427362,-9.583118192,88.95131753,5.369531288,9.539877283,-1.142386507,-20.90757409,-18.32922203,2.211688322,-29.23507557,21.69926171,5.338855239,12.41937721,-18.31262658,112.4868605,17.82955224,-7.443441547,13.57623741,-29.61721898,-17.88909499,6.260455213,42.89722486,0.952291849,0.734796381,12.04642536,-15.07782908,10.88395752,-4.402504765,0,0,0,1.220057287,7.344545015,29.74288916,0.954263331,0.728123274,20.40269438,9.789303092,11.64900441,12.43642666,0,0,0
537,4.188817488,0.493768738,-15.41043764,1.871463958,0.169439151,-12.6781937,1.871481426,0.169246039,-6.857765138,1.379631865,0.289654473,0.694976554,-6.054960358,-3.455121695,38.7868035,-11.14402079,-6.064332599,36.39845482,-1.123587992,3.472583599,-33.76673503,13.43457307,5.617343538,10.91525415,-9.276192731,89.42483085,4.684526139,9.744080111,-1.592005901,-21.74266247,-18.35769716,2.182094069,-29.27364266,21.68402852,5.352895462,12.33817894,-18.38900317,112.5577659,17.89765262,-7.575300312,13.64098791,-29.49369443,-17.70088394,6.123209858,43.08369393,0.920201339,0.737938576,12.2320733,-15.00633445,10.84263229,-4.640076702,0,0,0,1.05956952,7.415797219,29.80886743,0.90909637,0.881039625,21.14792834,10.05633453,11.76453158,12.8987235,0,0,0
538,4.187258846,0.446945538,-15.46216674,1.870199514,0.149081103,-12.70075674,1.870213706,0.148882909,-6.880329912,1.380454516,0.274438075,0.67812118,-6.096178496,-3.436767387,38.83858585,-11.21485763,-6.033574431,36.49636248,-1.149867352,3.534075147,-33.83629885,13.14354672,5.535960917,11.20955753,-9.037732276,89.83509328,3.95336579,10.13044101,-2.272053278,-22.76017193,-18.38677608,2.142740673,-29.32595647,21.62554898,5.398243604,12.33296215,-18.38714887,112.5491526,17.82650304,-7.472704991,13.55263874,-29.42311823,-17.5269469,5.956263305,43.27101003,0.919227655,0.780817744,12.46835506,-14.81534989,10.84455969,-4.789509939,0,0,0,0.94007818,7.404379358,29.8938505,0.822807918,1.114757513,21.88968488,10.3478895,11.88518761,13.36763271,0,0,0
539,4.191719355,0.405895609,-15.51921343,1.871694286,0.131276831,-12.72572687,1.871706283,0.131077817,-6.905297979,1.383111092,0.261379053,0.659462591,-6.136244614,-3.412977583,38.88462315,-11.28371166,-5.992489266,36.58283778,-1.180912936,3.598458849,-33.91174337,12.85737224,5.429993067,11.53803312,-8.795689044,90.22208299,3.182087387,10.57353957,-3.074005101,-23.8607329,-18.41544519,2.09810525,-29.38649924,21.53521843,5.464748102,12.38588479,-18.33130183,112.4931569,17.66513972,-7.246982366,13.39009371,-29.37742096,-17.35422646,5.783782664,43.45465799,0.935536436,0.844222692,12.73860373,-14.55710826,10.86342867,-4.866501194,0,0,0,0.837613759,7.349397979,29.98906412,0.71367516,1.382165683,22.62093158,10.64574683,12.01228938,13.83541926,0,0,0
540,4.192840661,0.371844388,-15.56625383,1.871795092,0.116547509,-12.74631857,1.871807104,0.116354362,-6.925890028,1.384465617,0.250485045,0.644070695,-6.159678692,-3.39311465,38.91675189,-11.32353082,-5.957797952,36.64231623,-1.209446569,3.657454499,-33.96603252,12.55351105,5.352249947,11.83558254,-8.45772318,90.58441493,2.477660077,10.88717291,-3.699888399,-24.74405048,-18.44082296,2.051310096,-29.44040332,21.45411775,5.577016322,12.49208597,-18.29463634,112.4652152,17.48301048,-7.119597024,13.27921374,-29.32646624,-17.17197627,5.648694472,43.61764927,0.948424102,0.895228655,12.97437527,-14.31512915,10.83905068,-4.989217931,0,0,0,0.718666757,7.315791584,30.08659646,0.610139357,1.630334467,23.33362891,10.92875859,12.11651477,14.27774289,0,0,0
541,4.186782751,0.346584479,-15.59408941,1.86880591,0.105636921,-12.75846048,1.868818377,0.105448555,-6.938033451,1.38318866,0.242138219,0.634993979,-6.153458187,-3.379539033,38.92657372,-11.31122462,-5.933645989,36.65864653,-1.231837193,3.707486827,-33.98222259,12.19184036,5.334576766,12.07649036,-7.929036564,90.92478449,1.877672164,10.97610986,-3.995310563,-25.23182647,-18.46005451,2.001921853,-29.48110207,21.3936024,5.745868862,12.66196583,-18.31040373,112.4916507,17.30749538,-7.220395786,13.27368041,-29.24560861,-16.97611585,5.586757445,43.75227204,0.948595099,0.924861911,13.14769086,-14.11221758,10.73474228,-5.22852388,0,0,0,0.572074078,7.331492148,30.18609262,0.515641196,1.848738055,24.02841066,11.19402326,12.17246044,14.67818248,0,0,0
542,4.177761309,0.328358737,-15.61183059,1.864577923,0.097788101,-12.76617666,1.864589312,0.09759861,-6.945748298,1.380721263,0.235942092,0.629226694,-6.130961933,-3.370149862,38.92220003,-11.27030843,-5.916706451,36.64791422,-1.251171844,3.752120712,-33.97733379,11.81041775,5.345026611,12.28626731,-7.305691562,91.24026887,1.343521762,10.95588356,-4.105220051,-25.49020995,-18.47619218,1.950462975,-29.51513657,21.34051892,5.960451609,12.88539902,-18.34581519,112.5461818,17.11091438,-7.419255086,13.32028485,-29.16131242,-16.77188154,5.561864454,43.86629575,0.945713174,0.942030393,13.28650233,-13.92756675,10.58734269,-5.514053361,0,0,0,0.408624067,7.36826633,30.28768592,0.423919536,2.048128484,24.70394876,11.44521406,12.20485838,15.05235567,0,0,0
543,4.168523705,0.313117734,-15.63154664,1.860288287,0.091284794,-12.77479883,1.860297693,0.091092835,-6.954370246,1.378088796,0.2307437,0.622773568,-6.116322357,-3.367578873,38.92031807,-11.2437022,-5.91233828,36.64313496,-1.270185825,3.793831375,-33.97530725,11.50292725,5.341533244,12.47595828,-6.781827948,91.52341488,0.868492168,10.96423381,-4.174650109,-25.73051464,-18.49536598,1.901472022,-29.54731568,21.29953511,6.213471423,13.12746813,-18.37599375,112.6252558,16.87997074,-7.54712083,13.385383,-29.1206135,-16.56255051,5.509108549,43.96592855,0.947784012,0.940617097,13.40627687,-13.77859079,10.44726556,-5.7511018,0,0,0,0.227582029,7.406675424,30.38396619,0.346676434,2.206891705,25.34814903,11.67106961,12.2592509,15.42386739,0,0,0
544,4.159867422,0.298943508,-15.65816825,1.856273227,0.085315114,-12.78649906,1.856281531,0.085122914,-6.966070792,1.375614163,0.225979251,0.614010107,-6.11701692,-3.377400103,38.92563795,-11.24496519,-5.93070117,36.65406512,-1.290401756,3.832322475,-33.98554576,11.3534729,5.352601012,12.64280917,-6.502670708,91.71424664,0.4938639,11.01629534,-4.225467897,-26.01654803,-18.51721462,1.850432006,-29.57361397,21.2794378,6.528881127,13.38379922,-18.40450642,112.7541558,16.5983133,-7.538649505,13.47550117,-29.16664924,-16.35056222,5.39235482,44.04872348,0.962713076,0.901708292,13.52070781,-13.72020096,10.366002,-5.839759372,0,0,0,0.029763981,7.428808078,30.47480238,0.292026521,2.307140886,25.96107728,11.85680291,12.37477971,15.80798596,0,0,0
545,4.150980031,0.287786691,-15.68677366,1.852192649,0.080708859,-12.79910551,1.852200655,0.080516889,-6.978676353,1.372972209,0.22222811,0.604563865,-6.12557021,-3.393965368,38.93362007,-11.26058197,-5.961406244,36.67127553,-1.310352023,3.867896979,-33.99869119,11.27746871,5.351793816,12.78803594,-6.322300559,91.87677825,0.179074989,11.09837109,-4.236230509,-26.28519792,-18.54219331,1.801885089,-29.59814156,21.27037651,6.883044,13.65967737,-18.42823161,112.9080368,16.28252814,-7.458731952,13.58371357,-29.25550574,-16.13357798,5.247234976,44.11756183,0.983192225,0.844071149,13.61618922,-13.69519662,10.29226646,-5.878388478,0,0,0,-0.185388298,7.452593271,30.5602876,0.249704634,2.366509606,26.54193074,12.01681284,12.51211089,16.18950436,0,0,0
546,4.142098644,0.281407844,-15.71468122,1.848170207,0.078223599,-12.81144706,1.848178266,0.078032892,-6.991018442,1.370188329,0.220062719,0.595307316,-6.143470162,-3.402971489,38.94727368,-11.29252999,-5.978558506,36.69910672,-1.328473777,3.903939075,-34.0105501,11.11724125,5.214468065,12.93025345,-5.996651192,92.18799061,-0.204162925,11.29882856,-4.289608167,-26.56231816,-18.57760359,1.773958789,-29.63799456,21.25076146,7.19715473,13.93417045,-18.41189656,113.0080153,15.96877748,-7.333593211,13.6561935,-29.30290274,-15.90740668,5.116691643,44.18663241,0.99445465,0.818153849,13.66723429,-13.55218457,10.12215936,-6.069831697,0,0,0,-0.420568943,7.512532095,30.6333809,0.203526878,2.416819003,27.07735363,12.18394827,12.59926661,16.5463766,0,0,0
547,4.134440342,0.280639613,-15.74292032,1.844754604,0.078221569,-12.8239862,1.844761566,0.078030912,-7.003558828,1.367637433,0.219799222,0.585894571,-6.178231064,-3.393947713,38.9631751,-11.35428199,-5.962407392,36.73057773,-1.341761086,3.944376013,-34.02159089,10.78450214,4.835012937,13.0972142,-5.362706877,92.79672314,-0.75581799,11.72352606,-4.45668824,-26.8265282,-18.63368377,1.778786942,-29.70573255,21.21518701,7.438241677,14.1959693,-18.32436294,113.0011007,15.67245117,-7.11736057,13.65439037,-29.26692391,-15.67064402,5.029038146,44.26073811,0.993377648,0.874652926,13.65738102,-13.17932858,9.80363288,-6.575737513,0,0,0,-0.683698948,7.642146937,30.69249379,0.141277495,2.470106965,27.56304039,12.38705723,12.58657355,16.87105773,0,0,0
548,4.126852949,0.284663642,-15.77044289,1.841425123,0.080343706,-12.83624637,1.841431648,0.080152516,-7.015818653,1.364965534,0.221124053,0.576686314,-6.222212122,-3.377363263,38.98491891,-11.4321189,-5.932577871,36.77271135,-1.353180756,3.985296047,-34.03143894,10.37009505,4.318805464,13.26786617,-4.575727338,93.54483332,-1.367516526,12.26459488,-4.672049982,-27.10653071,-18.70013809,1.80441452,-29.78898138,21.17066136,7.639002117,14.45582004,-18.1965671,112.9400774,15.37785659,-6.85631352,13.61680034,-29.18919016,-15.4249368,4.955911551,44.33531875,0.983059978,0.962838996,13.60303314,-12.69397162,9.385258917,-7.238407259,0,0,0,-0.966824927,7.808243909,30.73919064,0.072781969,2.515138287,28.00306142,12.59850553,12.52355509,17.17023963,0,0,0
549,4.116065617,0.292729772,-15.79142742,1.836717333,0.084245602,-12.84563794,1.836726013,0.084056078,-7.025209282,1.361114995,0.223648416,0.569621355,-6.254049589,-3.370410469,39.02590475,-11.48705361,-5.922316531,36.85073013,-1.370052873,4.01833559,-34.03456914,9.983571568,3.857262778,13.38557833,-3.874440799,94.15317878,-1.862648308,12.68902025,-4.811434539,-27.49810496,-18.75350345,1.832783275,-29.8673017,21.1149395,7.81871159,14.72522513,-18.08590589,112.9045672,15.0746931,-6.714636902,13.60579234,-29.11108985,-15.17053202,4.855498865,44.41034616,0.958252323,0.981047498,13.52801044,-12.28403613,8.917303817,-7.779283528,0,0,0,-1.248747358,7.945381891,30.77131894,0.015731968,2.548773374,28.39689571,12.76641068,12.48699588,17.44359743,0,0,0
550,4.100152495,0.307805216,-15.80074632,1.829803228,0.091221378,-12.84991268,1.829815182,0.091034385,-7.029484697,1.355354299,0.228255088,0.566376633,-6.263843389,-3.379356771,39.09600836,-11.50065339,-5.944018284,36.98323034,-1.404332024,4.04308747,-34.03129142,9.648646058,3.579533873,13.44408674,-3.334287264,94.49720603,-2.185609499,12.85531366,-4.82211253,-28.08316833,-18.7793132,1.857347767,-29.93394007,21.04300865,7.973981789,15.02177665,-18.02348731,112.9245025,14.75761493,-6.825186509,13.65036655,-29.03490272,-14.90669893,4.705393529,44.48319948,0.909279508,0.894109255,13.44418513,-11.98292472,8.399683996,-8.004984442,0,0,0,-1.517156875,7.999178583,30.78419189,-0.011966689,2.588638381,28.7389535,12.86057379,12.51090274,17.6862609,0,0,0
551,4.08113717,0.326852908,-15.8034479,1.821546136,0.099936618,-12.85128153,1.821558815,0.099749985,-7.030854194,1.348438177,0.234027783,0.565302623,-6.261193539,-3.398061557,39.18511546,-11.49073191,-5.985173069,37.1513949,-1.44393325,4.059987897,-34.02113757,9.338413726,3.356963062,13.44583019,-2.885675025,94.7087421,-2.399752494,12.90655178,-4.751907647,-28.77214877,-18.79212329,1.884608777,-29.99536645,20.9600379,8.107541525,15.32751966,-17.97780333,112.9701685,14.43221132,-7.054871767,13.72246866,-28.95939586,-14.63406754,4.528007601,44.55663696,0.84633739,0.737048443,13.33957896,-11.74984722,7.836364814,-8.105172297,0,0,0,-1.783970487,8.024511988,30.78285819,-0.027747649,2.616746437,29.0348311,12.91081232,12.56091856,17.90327811,0,0,0
552,4.061634422,0.340130704,-15.80901153,1.813003815,0.10611227,-12.85386633,1.813014751,0.105925194,-7.033437589,1.34152848,0.237885622,0.563327517,-6.254051096,-3.425146906,39.27653509,-11.47278711,-6.041859527,37.32435703,-1.460036384,4.061971799,-33.99749744,9.084143752,2.994718717,13.34431067,-2.554790705,94.90079255,-2.513180114,13.04003444,-4.627011277,-29.39905506,-18.8121193,1.915983332,-30.05094751,20.87884294,8.248159797,15.6009451,-17.91257706,113.0315812,14.10502029,-7.168467171,13.79846733,-28.92025588,-14.35483298,4.348865928,44.63857831,0.794453215,0.513593783,13.20218554,-11.6579026,7.284865359,-8.371287208,0,0,0,-2.064396999,8.119726181,30.77972886,-0.067091406,2.576658781,29.30081968,12.95481808,12.61130473,18.10977095,0,0,0
553,4.043077559,0.343387071,-15.82199422,1.804772519,0.107882473,-12.85966035,1.804782126,0.107695731,-7.039230697,1.335236096,0.238499218,0.55896051,-6.245680123,-3.462519517,39.37011477,-11.45274385,-6.117672418,37.5022759,-1.438368175,4.049364503,-33.95530874,8.888931004,2.385217648,13.1089861,-2.349622978,95.12707671,-2.524172121,13.34036656,-4.433412741,-29.93041127,-18.84783493,1.949398777,-30.09738196,20.79609022,8.417835372,15.82714394,-17.79642423,113.1138649,13.76484863,-7.023234569,13.88019095,-28.93992575,-14.06530181,4.184051883,44.73510147,0.763969002,0.19451838,13.02370466,-11.77406724,6.770923888,-8.956691542,0,0,0,-2.368255281,8.337292372,30.77489396,-0.151871746,2.425261265,29.53188314,13.00596907,12.66023087,18.31222975,0,0,0
554,4.023982393,0.340916808,-15.83790778,1.79624082,0.10713521,-12.86671061,1.796250675,0.106949365,-7.046281888,1.32894233,0.237215412,0.553656747,-6.232791921,-3.508356153,39.46588474,-11.42440402,-6.209162832,37.68485858,-1.393000953,4.02203384,-33.89990108,8.745102571,1.636280545,12.77139355,-2.26286568,95.33696571,-2.43427182,13.72834208,-4.1882443,-30.39818614,-18.89085763,1.986933942,-30.13804535,20.71574964,8.595096857,16.02140942,-17.66120254,113.2112504,13.42324233,-6.761780705,13.96398848,-28.99579684,-13.76920524,4.01766228,44.84019367,0.74576413,-0.190751408,12.81224911,-12.03007113,6.26815352,-9.706490525,0,0,0,-2.685618699,8.62503041,30.7680464,-0.262146392,2.206506315,29.73248902,13.05091249,12.70943672,18.50415181,0,0,0
555,4.002558932,0.335816662,-15.85269483,1.786644125,0.105232926,-12.87323666,1.78665497,0.105048572,-7.052807839,1.32195768,0.234976763,0.548749117,-6.213780485,-3.555592037,39.54750207,-11.38575889,-6.302009513,37.84068315,-1.337651152,3.972182215,-33.84030983,8.668411171,0.875931136,12.37788517,-2.297074413,95.48616239,-2.255275,14.1542385,-3.965703432,-30.73587604,-18.93591007,2.036288822,-30.18242247,20.66191519,8.744218654,16.18796406,-17.5657935,113.2976038,13.12061663,-6.577004982,14.01876785,-29.05472172,-13.47989473,3.82710877,44.94362813,0.734973424,-0.550366864,12.58050873,-12.29953015,5.75318172,-10.44942924,0,0,0,-3.002315399,8.923960462,30.77088967,-0.370919683,1.994714856,29.93336095,13.08740455,12.73862362,18.68122496,0,0,0
556,3.977182254,0.329201912,-15.86375026,1.775268997,0.102666253,-12.87809132,1.775280329,0.102483477,-7.057661169,1.313706323,0.232081989,0.545095171,-6.183138523,-3.6026782,39.60411839,-11.3276369,-6.392786362,37.9488554,-1.273087016,3.887704793,-33.77521727,8.686511533,0.100412053,11.9094644,-2.499391329,95.54811338,-1.954720151,14.64099238,-3.795243369,-30.90210328,-18.98278964,2.106037762,-30.23600427,20.65778974,8.848231787,16.32977419,-17.55492964,113.3471971,12.87869486,-6.576217927,14.0290603,-29.08634046,-13.19540976,3.593597413,45.04301208,0.725529329,-0.861980915,12.314484,-12.53811139,5.212853967,-11.17495291,0,0,0,-3.322173935,9.220503497,30.79161519,-0.46042607,1.814207643,30.14595074,13.11221149,12.73339272,18.83776647,0,0,0
557,3.949503572,0.31991263,-15.87367801,1.762838072,0.098922333,-12.8824263,1.762849068,0.098740753,-7.061996262,1.304770799,0.228215207,0.541830707,-6.146624415,-3.650994697,39.64647525,-11.25984371,-6.484909303,38.03002785,-1.198494302,3.780716345,-33.70595157,8.768692949,-0.688441473,11.38037815,-2.82665197,95.54968021,-1.568643595,15.16260406,-3.641079687,-30.93348073,-19.03160287,2.187669035,-30.29326393,20.68087574,8.924792995,16.44427027,-17.58407387,113.3863227,12.67525695,-6.65236689,14.01153881,-29.12026167,-12.91772904,3.335658558,45.14085734,0.722628764,-1.14768233,12.02815548,-12.79019649,4.659507804,-11.89276932,0,0,0,-3.641516736,9.527989945,30.82193935,-0.548367631,1.640583023,30.3589571,13.12874267,12.70809398,18.97939584,0,0,0
558,3.922651287,0.307633357,-15.88623233,1.75074137,0.093858539,-12.88790504,1.750751042,0.093677892,-7.0674761,1.296198482,0.223397166,0.537711878,-6.11957947,-3.697868317,39.69077179,-11.2090113,-6.574362561,38.11539446,-1.12537468,3.679604166,-33.64535875,8.848614542,-1.353444795,10.88733635,-3.142686042,95.52622439,-1.208628203,15.59413251,-3.480052547,-30.88531992,-19.07756384,2.263226522,-30.34710835,20.68673194,8.990068895,16.52720903,-17.5779142,113.4668064,12.4849333,-6.677025535,13.98433116,-29.21291308,-12.66613583,3.08644482,45.23446865,0.737201232,-1.382240392,11.77627067,-13.06561751,4.106968382,-12.46133321,0,0,0,-3.934999587,9.827693641,30.84925799,-0.660359841,1.475064244,30.56918245,13.14475039,12.68561479,19.11875291,0,0,0
559,3.897618261,0.289389864,-15.9046778,1.739390439,0.086167808,-12.89595007,1.73939826,0.085988099,-7.075521276,1.288410895,0.216694589,0.531679427,-6.110305268,-3.743743119,39.74684753,-11.18948673,-6.662543464,38.22405128,-1.053827813,3.596565725,-33.59439759,8.923206201,-1.835265818,10.43263158,-3.421468778,95.45110681,-0.885002872,15.86820481,-3.282779088,-30.68260744,-19.11744508,2.319396125,-30.39007153,20.65960929,9.04554204,16.55877666,-17.5036335,113.6208582,12.31339146,-6.599046372,13.94094889,-29.39460203,-12.46000872,2.850221699,45.32239504,0.783259722,-1.557926536,11.5682189,-13.43962052,3.5186019,-12.81370877,0,0,0,-4.182158165,10.12545263,30.8719778,-0.818236892,1.313877672,30.77253447,13.15639641,12.67459931,19.25300984,0,0,0
560,3.873397409,0.26819542,-15.92581412,1.728372673,0.077175534,-12.90516753,1.728379441,0.076996916,-7.084738266,1.280986646,0.209054869,0.524773319,-6.110520712,-3.788273111,39.80503811,-11.18688538,-6.748290764,38.33728318,-0.983909475,3.519340073,-33.55202501,9.000276267,-2.192918221,10.01407884,-3.686230565,95.35060025,-0.584511998,16.04939461,-3.078730399,-30.40479948,-19.15461444,2.369406674,-30.42955249,20.61552128,9.089932246,16.55865823,-17.39358607,113.8152091,12.15573463,-6.470944394,13.88654289,-29.63564944,-12.28009136,2.622378677,45.40653833,0.845988678,-1.68218947,11.39460534,-13.83818295,2.930600587,-13.01549232,0,0,0,-4.403343362,10.41550289,30.89236967,-1.00004993,1.161376824,30.97278799,13.16753028,12.66647343,19.38500946,0,0,0
561,3.850116671,0.252722702,-15.94368594,1.717839275,0.070691585,-12.91298556,1.717846558,0.070514335,-7.092556526,1.273705836,0.203322659,0.518908864,-6.110657868,-3.827632152,39.85235099,-11.18467176,-6.823721789,38.42969351,-0.927171362,3.439517059,-33.52796233,9.033567329,-2.464806832,9.724402784,-3.871286908,95.34035653,-0.381118641,16.21640709,-2.938894785,-30.34301038,-19.19417934,2.43513895,-30.4807359,20.55747876,9.134954039,16.58169792,-17.27020477,114.0032521,11.97081123,-6.319368737,13.8563878,-29.90275001,-12.08770418,2.422888702,45.48911578,0.893210634,-1.753032438,11.28220269,-14.04887398,2.467864237,-13.12734854,0,0,0,-4.634343822,10.66190208,30.90366376,-1.165555579,1.030800489,31.17868202,13.19739562,12.65832248,19.53590612,0,0,0
562,3.826777699,0.250931052,-15.95307658,1.707429047,0.070227487,-12.91714955,1.707438518,0.07005179,-7.096720866,1.265991784,0.202076019,0.515766144,-6.105569026,-3.860441199,39.87886316,-11.17425711,-6.885654506,38.48218093,-0.888997585,3.34708816,-33.52654936,9.009608628,-2.663465627,9.61539173,-3.968357287,95.45086868,-0.315899381,16.40207647,-2.933674633,-30.63693981,-19.24016635,2.529827904,-30.54994873,20.47851676,9.180636402,16.65232027,-17.11765573,114.184929,11.71722416,-6.091601458,13.84648692,-30.21559326,-11.87293065,2.252730779,45.57161439,0.912232037,-1.756780847,11.24973592,-13.98813324,2.192097345,-13.19311353,0,0,0,-4.88693792,10.83341546,30.89527671,-1.289942951,0.935606432,31.38874583,13.25480181,12.64633371,19.71727298,0,0,0
563,3.804408781,0.254817501,-15.95915143,1.697508755,0.072251416,-12.91988445,1.697518992,0.072076833,-7.099455383,1.258422882,0.202721206,0.513689418,-6.100538842,-3.887988988,39.89450476,-11.16463109,-6.937226622,38.51382577,-0.864222381,3.251859818,-33.54322747,8.944452759,-2.775173796,9.63587244,-3.984048632,95.65134479,-0.347747553,16.57553565,-2.996171074,-31.14916112,-19.28837835,2.640377449,-30.6308199,20.38555758,9.226660309,16.74599333,-16.95180843,114.3598444,11.43637287,-5.840418978,13.85926718,-30.55494808,-11.64574326,2.111062345,45.65249025,0.915899016,-1.707692405,11.27880994,-13.74113806,2.043775689,-13.1726591,0,0,0,-5.149323398,10.96152798,30.87785241,-1.397555023,0.861796086,31.60485475,13.33094929,12.63441142,19.91755682,0,0,0
